dysentery, bacillary	โรคบิดไม่มีตัว	แพทยศาสตร์	
dysentery, catarrhal	โรคบิดสปรู [มีความหมายเหมือนกับ sprue 1]	แพทยศาสตร์	
dysfunction; malfunction; parafunction	การทำหน้าที่ผิดปรกติ	แพทยศาสตร์	
dyskinesia	อาการยึกยือเหตุยา	แพทยศาสตร์	
dyslalia	ภาวะเสียการออกเสียงพูด	แพทยศาสตร์	
dyslexia	ภาวะเสียการอ่านเข้าใจ	แพทยศาสตร์	
dyslexia	ภาวะเสียการอ่านรู้ความ	แพทยศาสตร์	
dysmaturity	ภาวะรกเสื่อมหน้าที่	แพทยศาสตร์	
dysmenorrhea/dysmenorrhoea;	อาการปวดระดู	แพทยศาสตร์	
dysmetria	ภาวะเสียการกำหนดระยะ	แพทยศาสตร์	
dysopia; dysopsia	สายตาพิการ	แพทยศาสตร์	
dysosmia; anosmia	ภาวะเสียการรู้กลิ่น	แพทยศาสตร์	
dyspareunia	อาการปวดเฉียบขณะร่วมเพศ	แพทยศาสตร์	
dyspepsia	ธาตุพิการ	แพทยศาสตร์	
dyspepsia	อาหารไม่ย่อย	แพทยศาสตร์	
dysphagia; dysphagy	การกลืนลำบาก	แพทยศาสตร์	
dysphemia; stammering; stuttering;	การพูดติดอ่าง	แพทยศาสตร์	
dysphonia	การออกเสียงลำบาก	แพทยศาสตร์	
dysphoria	อารมณ์ละเหี่ย	แพทยศาสตร์	
dysplasia	การเจริญผิดปรกติ	แพทยศาสตร์	
dyspnea/dyspnoea	อาการหายใจลำบาก	แพทยศาสตร์	
dyspnea/dyspnoea, paroxysmal;	หืดลวง	แพทยศาสตร์	
dyssynergia	ภาวะกล้ามเนื้อหย่อนสหการ	แพทยศาสตร์	
dysthymia	ภาวะอารมณ์ซึมเศร้า	แพทยศาสตร์	
dysthymic; depressed; depressive	-ซึมเศร้า	แพทยศาสตร์	
dystocia	การคลอดลำบาก	แพทยศาสตร์	
dystopia; dystopy	การอยู่ผิดที่	แพทยศาสตร์	
dystrophia; dystrophy	ภาวะเจริญผิดเพี้ยน	แพทยศาสตร์	
dystrophy, muscular	โรคกล้ามเนื้อเจริญผิดเพี้ยน	แพทยศาสตร์	
dysuria	การถ่ายปัสสาวะลำบาก	แพทยศาสตร์	
ear, external	หูชั้นนอก	แพทยศาสตร์	
ear, inner; ear, internal	หูชั้นใน	แพทยศาสตร์	
ear, middle	หูชั้นกลาง	แพทยศาสตร์	
eardrum; membrane, tympanic;	แก้วหู [มีความหมายเหมือนกับ tympanum 1]	แพทยศาสตร์	
ear lobule	ติ่งหู	แพทยศาสตร์	
ear ossicles	กระดูกหู	แพทยศาสตร์	
earwax; cerumen	ขี้หู	แพทยศาสตร์	
ebriety; drunkenness; inebriation	ความเมา  [มีความหมายเหมือนกับ	แพทยศาสตร์	
ecaudate; acaudate	ไร้หาง	แพทยศาสตร์	
ecbolic; oxytocic	-เร่งการคลอด	แพทยศาสตร์	
eccentric	นอกศูนย์กลาง	แพทยศาสตร์	
ecchymoma	ก้อนโน	แพทยศาสตร์	
ecchymosis	เลือดออกใต้ผิว [มีความหมายเหมือนกับ bruise	แพทยศาสตร์	
eccrine; exocrine	ขับออก	แพทยศาสตร์	
eccrisis	การขับปฏิกูล	แพทยศาสตร์	
eccritic	-เร่งขับถ่าย	แพทยศาสตร์	
eccyesis; exfetation; paracyesis;	การตั้งครรภ์นอกมดลูก	แพทยศาสตร์	
ecdemic	นอกถิ่น	แพทยศาสตร์	
ecdysis	การลอกคราบ	แพทยศาสตร์	
ecdysis	การลอกหลุด	แพทยศาสตร์	
ECG, EKG (electrocardiogram)	อีซีจี	แพทยศาสตร์	
ECG, EKG (electrocardiogram)	อีเคจี	แพทยศาสตร์	
echocardiography	การบันทึกภาพหัวใจด้วยคลื่นเสียงความถี่สูง	แพทยศาสตร์	
echolalia; echophrasia	อาการพูดเลียน	แพทยศาสตร์	
echopraxia	อาการทำท่าเลียน	แพทยศาสตร์	
eclampsia	โรคพิษแห่งครรภ์ระยะชัก	แพทยศาสตร์	
ECT (therapy, electric convulsive);	ดู ECT (therapy	แพทยศาสตร์	
ECT (therapy, electroconvulsive)	อีซีที	แพทยศาสตร์	
ectasia	การพอง	แพทยศาสตร์	
ectasia	การโป่ง	แพทยศาสตร์	
ectasia	การเป่ง	แพทยศาสตร์	
ecthyma; blister, pus	ตุ่มหนอง	แพทยศาสตร์	
ectoderm	เอ็กโทเดิร์ม	แพทยศาสตร์	
ectomy	การตัด  ออก	แพทยศาสตร์	
ectopia	การอยู่นอกที่	แพทยศาสตร์	
ectopia lentis	แก้วตาเคลื่อน	แพทยศาสตร์	
ectopia pupillae congenita; corectopia	รูม่านตาผิดที่	แพทยศาสตร์	
ectopia uvea	ขอบม่านตาปลิ้น	แพทยศาสตร์	
ectopic	ผิดที่	แพทยศาสตร์	
ectopic	นอกตำแหน่ง	แพทยศาสตร์	
ectotherm; poikilotherm	สัตว์เลือดเย็น	แพทยศาสตร์	
ectropion	สภาพปลิ้น	แพทยศาสตร์	
eczema	ผื่นแดง	แพทยศาสตร์	
eczema	ตุ่มน้ำ	แพทยศาสตร์	
eczema, allergic; dermatitis, atopic;	ผิวหนังอักเสบเหตุภูมิแพ้	แพทยศาสตร์	
eczema, xerotic; xeroderma; xerodermia;	ภาวะผิวหนังแห้ง	แพทยศาสตร์	
edema/oedema	บวมน้ำ	แพทยศาสตร์	
edema/oedema	อาการบวมน้ำ [มีความหมายเหมือนกับ	แพทยศาสตร์	
edematous/oedematous	-บวมน้ำ	แพทยศาสตร์	
edematous/oedematous	-อาการบวมน้ำ [มีความหมายเหมือนกับ	แพทยศาสตร์	
EEG (electroencephalogram)	อีอีจี	แพทยศาสตร์	
effect, primary	ผลขั้นต้น	แพทยศาสตร์	
effect, recent	ผลใกล้	แพทยศาสตร์	
effect, remote	ผลห่างไกล	แพทยศาสตร์	
effect, secondary	ผลขั้นตาม	แพทยศาสตร์	
effect, systemic	ผลทั่วกาย	แพทยศาสตร์	
effect, typical	ผลตรงแบบ	แพทยศาสตร์	
efferent	-นำออก [มีความหมายเหมือนกับ excurrent 1]	แพทยศาสตร์	
efflux	ไหลพรวดออก	แพทยศาสตร์	
effusion	น้ำซึมซ่าน	แพทยศาสตร์	
effusion, haemorrhagic/hemorrhagic	น้ำเลือดซึมซ่าน	แพทยศาสตร์	
effusion, pericardial	น้ำซึมซ่านในถุงหุ้มหัวใจ	แพทยศาสตร์	
effusion, pleural; effusion, pleuritic	น้ำซึมซ่านในช่องเยื่อหุ้มปอด	แพทยศาสตร์	
effusion, purulent	น้ำซึมซ่านเป็นหนอง	แพทยศาสตร์	
effusion, serous	น้ำซึมซ่านใส	แพทยศาสตร์	
egg; ovum	ไข่	แพทยศาสตร์	
ego	อัตตา	แพทยศาสตร์	
ego	ตน	แพทยศาสตร์	
egoism	อัตนิยม	แพทยศาสตร์	
eikonometer	มาตรภาพในจอตา	แพทยศาสตร์	
EKG, ECG (electrocardiogram)	อีเคจี	แพทยศาสตร์	
EKG, ECG (electrocardiogram)	อีซีจี	แพทยศาสตร์	
elation	ภาวะกระเหิมใจ	แพทยศาสตร์	
elbow; joint, elbow	ข้อศอก	แพทยศาสตร์	
electrocardiogram (ECG, EKG)	ภาพคลื่นไฟฟ้าหัวใจ (อีซีจี	แพทยศาสตร์	
electrocardiogram (ECG, EKG)	อีเคจี)	แพทยศาสตร์	
electrocardiograph	เครื่องบันทึกคลื่นไฟฟ้าหัวใจ	แพทยศาสตร์	
electrocardiography	การบันทึกคลื่นไฟฟ้าหัวใจ	แพทยศาสตร์	
electrocautery; galvanocautery	การเผาจี้ด้วยไฟฟ้า	แพทยศาสตร์	
electroencephalogram (EEG)	ภาพคลื่นไฟฟ้าสมอง	แพทยศาสตร์	
electroencephalography	การบันทึกคลื่นไฟฟ้าสมอง	แพทยศาสตร์	
electrocution; electrothanasia	การตายด้วยไฟฟ้า	แพทยศาสตร์	
electrohaemostasis/electrohemostasis	การห้ามเลือดด้วยไฟฟ้า	แพทยศาสตร์	
electromassage	การนวดด้วยไฟฟ้า	แพทยศาสตร์	
electromyogram (EMG)	ภาพคลื่นไฟฟ้ากล้ามเนื้อ	แพทยศาสตร์	
electromyography	การบันทึกคลื่นไฟฟ้ากล้ามเนื้อ	แพทยศาสตร์	
electronarcosis; galvanonarcosis	การทำสลบด้วยไฟฟ้า	แพทยศาสตร์	
electro-oculogram	ภาพคลื่นไฟฟ้ากล้ามเนื้อตา	แพทยศาสตร์	
electrophysiology	สรีรวิทยาไฟฟ้า	แพทยศาสตร์	
electroretinogram (ERG)	ภาพคลื่นไฟฟ้าจอตา	แพทยศาสตร์	
electroretinograph	เครื่องบันทึกคลื่นไฟฟ้าจอตา	แพทยศาสตร์	
electrothanasia; electrocution	การตายด้วยไฟฟ้า	แพทยศาสตร์	
electrotherapeutics; electrotherapy	การรักษาด้วยไฟฟ้า	แพทยศาสตร์	
elephantiasis	โรคเท้าช้าง	แพทยศาสตร์	
eliminant	-กำจัด	แพทยศาสตร์	
eluant; eluent	ตัวชะ	แพทยศาสตร์	
eluate	ตะกอนชะ	แพทยศาสตร์	
eluate	ของเหลือผลชะ	แพทยศาสตร์	
eluent; eluant	ตัวชะ	แพทยศาสตร์	
elution	การชะ	แพทยศาสตร์	
elutriation	การแยกผงด้วยน้ำ	แพทยศาสตร์	
emaciation	อาการผอมแห้ง	แพทยศาสตร์	
emasculate	ตอน	แพทยศาสตร์	
emasculation	การตอน	แพทยศาสตร์	
embalming	การฉีดดองศพ	แพทยศาสตร์	
embedding	การฝังตรึง	แพทยศาสตร์	
embolism	ภาวะสิ่งหลุดอุดหลอดเลือด	แพทยศาสตร์	
embolism, air;	ภาวะฟองอากาศอุดหลอดเลือด	แพทยศาสตร์	
embolus	สิ่งหลุดอุดหลอดเลือด	แพทยศาสตร์	
embrocation	การทายา	แพทยศาสตร์	
embryo	เอ็มบริโอ	แพทยศาสตร์	
embryology	วิทยาเอ็มบริโอ	แพทยศาสตร์	
embryotoxon, anterior; arcus juvenilis	เส้นขอบกระจกตาวัยเด็ก	แพทยศาสตร์	
embryotoxon, posterior	ขอบวงด้านในกระจกตาหนา	แพทยศาสตร์	
emergency	ภาวะฉุกเฉิน	แพทยศาสตร์	
emergency, respiratory	ภาวะฉุกเฉินทางการหายใจ	แพทยศาสตร์	
emergent	ฉุกเฉิน	แพทยศาสตร์	
emesia; emesis; vomiting	การอาเจียน [มีความหมายเหมือนกับ vomitus 1]	แพทยศาสตร์	
emetic	-ทำให้อาเจียน [มีความหมายเหมือนกับ	แพทยศาสตร์	
EMG (electromyogram)	อีเอ็มจี	แพทยศาสตร์	
emigration; diapedesis; diapiresis	การคืบผ่าน  [มีความหมายเหมือน	แพทยศาสตร์	
eminence	โหนก	แพทยศาสตร์	
eminence	เนิน	แพทยศาสตร์	
eminence	ปุ่ม	แพทยศาสตร์	
eminence	ส่วนยื่น	แพทยศาสตร์	
eminence, frontal; tuber, frontal	โหนกหน้าผาก	แพทยศาสตร์	
eminence, hypothenar	เนินโคนนิ้วก้อย [มีความหมายเหมือนกับ	แพทยศาสตร์	
eminence, parietal; tuber, parietal	โหนกข้างขม่อม	แพทยศาสตร์	
eminence, thenar	เนินโคนหัวแม่มือ [มีความหมายเหมือนกับ	แพทยศาสตร์	
eminence, thyroid; Adam’s apple;	ลูกกระเดือก	แพทยศาสตร์	
emissary	-ระบายออก	แพทยศาสตร์	
emission; dream, wet; oneirogmus	ฝันเปียก	แพทยศาสตร์	
emmenia; catamenia; menses	ระดู	แพทยศาสตร์	
emmenia; catamenia; menses	ประจำเดือน [มีความหมายเหมือนกับ	แพทยศาสตร์	
emmenic; menstrual; menstruous	-ระดู	แพทยศาสตร์	
emmenic; menstrual; menstruous	-ประจำเดือน	แพทยศาสตร์	
emmeniopathy	โรคระดู	แพทยศาสตร์	
emmetropia	สายตาปรกติ	แพทยศาสตร์	
emollient	สารทำให้นุ่มและชุ่มชื้น	แพทยศาสตร์	
emotion	อารมณ์	แพทยศาสตร์	
empathy	ความร่วมรู้สึก	แพทยศาสตร์	
emphraxis; obstruction	การขัดขวาง	แพทยศาสตร์	
emphraxis; obstruction	การอุดกั้น	แพทยศาสตร์	
emphysema	ภาวะมีอากาศในเนื้อเยื่อ	แพทยศาสตร์	
emphysema, subcutaneous; pneumoderma	ภาวะใต้หนังมีอากาศ	แพทยศาสตร์	
empyema	หนองขัง	แพทยศาสตร์	
empyema, thoracic	หนองในทรวงอก	แพทยศาสตร์	
en bloc	ทั้งกลุ่ม	แพทยศาสตร์	
encapsulated; encapsuled	-มีถุงหุ้ม	แพทยศาสตร์	
encapsulation	การมีถุงหุ้ม	แพทยศาสตร์	
encapsuled; encapsulated	-มีถุงหุ้ม	แพทยศาสตร์	
encephalalgia	อาการปวดในศีรษะ	แพทยศาสตร์	
encephalitis	สมองอักเสบ	แพทยศาสตร์	
encephaloma	เนื้องอกในสมอง	แพทยศาสตร์	
encephalomalacia; necrencephalus	สมองน่วม	แพทยศาสตร์	
encephalomyelitis	สมองและไขสันหลังอักเสบ	แพทยศาสตร์	
encephalopathy; cerebropathy	โรคสมอง	แพทยศาสตร์	
encephalopuncture	การเจาะสมอง	แพทยศาสตร์	
encephalopyosis	หนองในสมอง	แพทยศาสตร์	
encephalopyosis	ฝีในสมอง	แพทยศาสตร์	
encephalorrhagia	เลือดตกในสมอง	แพทยศาสตร์	
encephalosclerosis	สมองแข็ง	แพทยศาสตร์	
encephaloscope	กล้องส่องตรวจในสมอง	แพทยศาสตร์	
encephalothlipsis	สมองถูกบีบ	แพทยศาสตร์	
encephalotomy	การทำลายหัวทารกในครรภ์	แพทยศาสตร์	
encirclage	การมัดรวม	แพทยศาสตร์	
enclavement	การบีบรัด	แพทยศาสตร์	
enclavement	การรัดติดคา	แพทยศาสตร์	
encolpitis; endocolpitis	เยื่อบุช่องคลอดอักเสบ	แพทยศาสตร์	
encopresis	อาการอุจจาระรด	แพทยศาสตร์	
encyesis	การตั้งครรภ์ปรกติ	แพทยศาสตร์	
encysted	-มีถุงหุ้ม	แพทยศาสตร์	
encysted	-มีปลอกหุ้ม	แพทยศาสตร์	
encystment	การสร้างถุงหุ้ม	แพทยศาสตร์	
endangiitis	เยื่อบุหลอดเลือดอักเสบ	แพทยศาสตร์	
endangium	เยื่อบุหลอดเลือด	แพทยศาสตร์	
endarterial	-ภายในหลอดเลือดแดง	แพทยศาสตร์	
endarteritis	เยื่อบุหลอดเลือดแดงอักเสบ	แพทยศาสตร์	
endarterium	เยื่อบุหลอดเลือดแดง	แพทยศาสตร์	
end-artery	หลอดเลือดแดงไร้ประสาน	แพทยศาสตร์	
endemic	-ประจำถิ่น	แพทยศาสตร์	
endermatic; endermic	-ภายในหนัง	แพทยศาสตร์	
endocardiac; endocardial	-ภายในหัวใจ	แพทยศาสตร์	
endocarditis	เยื่อบุหัวใจอักเสบ	แพทยศาสตร์	
endocarditis, bacterial	เยื่อบุหัวใจอักเสบเหตุแบคทีเรีย	แพทยศาสตร์	
endocardium	เยื่อบุหัวใจ	แพทยศาสตร์	
endocellular	-ภายในเซลล์	แพทยศาสตร์	
endocervical	-ภายในคอมดลูก	แพทยศาสตร์	
endocervicitis; endometritis	เยื่อบุมดลูกอักเสบ	แพทยศาสตร์	
endocolitis	เยื่อบุลำไส้ใหญ่อักเสบ	แพทยศาสตร์	
endocolpitis; encolpitis	เยื่อบุช่องคลอดอักเสบ	แพทยศาสตร์	
endocranial	-ภายในกะโหลก	แพทยศาสตร์	
endocranium	เยื่อบุกะโหลก	แพทยศาสตร์	
endocrine	-หลั่งภายใน	แพทยศาสตร์	
endocrinism; endocrinopathy	โรคต่อมไร้ท่อ	แพทยศาสตร์	
endocrinologist	นักวิทยาต่อมไร้ท่อ	แพทยศาสตร์	
endocrinology	วิทยาต่อมไร้ท่อ [มีความหมายเหมือนกับ	แพทยศาสตร์	
endocrinopathy; endocrinism	โรคต่อมไร้ท่อ	แพทยศาสตร์	
endocystitis	เยื่อบุกระเพาะปัสสาวะอักเสบ	แพทยศาสตร์	
endoderm	เอนโดเดิร์ม	แพทยศาสตร์	
endodontology	วิทยาเอนโดดอนต์	แพทยศาสตร์	
endogenic; endogenous	-เกิดในกาย	แพทยศาสตร์	
endometriosis; adenomyosis externa;	เยื่อบุมดลูกต่างที่	แพทยศาสตร์	
endometritis; endocervicitis	เยื่อบุมดลูกอักเสบ	แพทยศาสตร์	
endometrium	เยื่อบุมดลูก	แพทยศาสตร์	
endomysium	เยื่อหุ้มใยกล้ามเนื้อ	แพทยศาสตร์	
endonasal	-ภายในจมูก	แพทยศาสตร์	
endoneurium	เยื่อหุ้มใยประสาท	แพทยศาสตร์	
endoperitoneal	-ภายในช่องท้อง	แพทยศาสตร์	
endophlebitis	เยื่อบุหลอดเลือดดำอักเสบ	แพทยศาสตร์	
endophthalmitis	การอักเสบในลูกตา	แพทยศาสตร์	
end-organ	ปลายประสาทรู้สึก	แพทยศาสตร์	
endorhinitis	เยื่อบุโพรงจมูกอักเสบ	แพทยศาสตร์	
endosalpingitis	เยื่อบุท่อนำไข่อักเสบ	แพทยศาสตร์	
endoscope	กล้องส่องตรวจภายในอวัยวะ	แพทยศาสตร์	
endoscopy	การส่องกล้องตรวจภายในอวัยวะ	แพทยศาสตร์	
endothelium; tissue, endothelial	เนื้อเยื่อบุโพรง	แพทยศาสตร์	
endotoxin	ชีวพิษภายในตัว	แพทยศาสตร์	
end plate; end-plate	แผ่นปลายประสาทเคลื่อนไหว	แพทยศาสตร์	
enema; clysma; clyster	ยาสวนทวาร	แพทยศาสตร์	
enema, barium	การสวนตรวจทวารด้วยแบเรียม	แพทยศาสตร์	
enemator	เครื่องสวนทวารหนัก	แพทยศาสตร์	
enervation	ประสาทล้า	แพทยศาสตร์	
engorged	-คั่งคัด	แพทยศาสตร์	
engorgement	การมีเลือดคั่งคัด [มีความหมายเหมือนกับ	แพทยศาสตร์	
enophthalmia; enophthalmos; enophthalmus	ตาหวำ	แพทยศาสตร์	
ensiform; xiphoid; xyphoid	-รูปดาบ [มีความหมายเหมือนกับ gladiate]	แพทยศาสตร์	
ensisternum; cartilage, ensiform;	ลิ้นปี่	แพทยศาสตร์	
enteric; intestinal	-ลำไส้	แพทยศาสตร์	
enteric; intestinal	-ไส้	แพทยศาสตร์	
enteritis	ลำไส้เล็กอักเสบ	แพทยศาสตร์	
enterocele	ไส้เลื่อน [มีความหมายเหมือนกับ hernia 1]	แพทยศาสตร์	
enterocentesis	การเจาะลำไส้	แพทยศาสตร์	
enteroclysis	การฉีดยาเข้าลำไส้	แพทยศาสตร์	
enterocoel; enterocoele	ช่องท้อง	แพทยศาสตร์	
enterocolitis	ลำไส้เล็กและใหญ่อักเสบ	แพทยศาสตร์	
enterodynia	อาการปวดลำไส้	แพทยศาสตร์	
entero-ectad	-จากข้างในไปข้างนอก	แพทยศาสตร์	
enterogastritis	ลำไส้เล็กและกระเพาะอักเสบ	แพทยศาสตร์	
enterogenous	-เกิดในลำไส้	แพทยศาสตร์	
enterolith; splanchnolith	นิ่วลำไส้ [มีความหมายเหมือนกับ coprolith	แพทยศาสตร์	
enterology	วิทยาลำไส้	แพทยศาสตร์	
enterolysis	การเลาะคลายลำไส้	แพทยศาสตร์	
enteron; gut	ลำไส้	แพทยศาสตร์	
enteron; gut	ไส้ [มีความหมายเหมือนกับ bowel	แพทยศาสตร์	
enteroparesis	ลำไส้หย่อนตัว	แพทยศาสตร์	
enteropathogen	จุลชีพก่อโรคลำไส้	แพทยศาสตร์	
enteropathy	โรคลำไส้	แพทยศาสตร์	
enteroplasty	ศัลยกรรมตกแต่งลำไส้	แพทยศาสตร์	
enteroplegia	อัมพาตลำไส้	แพทยศาสตร์	
enteroptosis	ลำไส้ย้อย	แพทยศาสตร์	
enterorenal	-ลำไส้ร่วมไต	แพทยศาสตร์	
enterorrhagia	การตกเลือดจากลำไส้	แพทยศาสตร์	
enterorrhaphy	ศัลยกรรมซ่อมลำไส้	แพทยศาสตร์	
enterorrhexis	การแตกของลำไส้	แพทยศาสตร์	
enteroscope	กล้องส่องตรวจภายในลำไส้	แพทยศาสตร์	
enterosepsis	พิษเน่าในลำไส้	แพทยศาสตร์	
enterospasm	การหดเกร็งของลำไส้	แพทยศาสตร์	
enterostasis	การหยุดเคลื่อนไหวของลำไส้	แพทยศาสตร์	
enterostaxis	การมีเลือดซึมในลำไส้	แพทยศาสตร์	
enterostenosis	การตีบของลำไส้	แพทยศาสตร์	
enterotomy	การผ่าลำไส้	แพทยศาสตร์	
entomology, medical	เวชกีฏวิทยา	แพทยศาสตร์	
entropion	ขอบตาม้วนเข้า	แพทยศาสตร์	
enucleate	เลาะออกทั้งก้อน	แพทยศาสตร์	
enucleation	การเลาะออกทั้งก้อน	แพทยศาสตร์	
enuresis; urorrhea/urorrhoea	อาการปัสสาวะรด	แพทยศาสตร์	
environment	สิ่งแวดล้อม	แพทยศาสตร์	
environment	ภาวะแวดล้อม	แพทยศาสตร์	
enzyme	เอนไซม์ [มีความหมายเหมือนกับ ferment 2]	แพทยศาสตร์	
enzymology	วิทยาเอนไซม์	แพทยศาสตร์	
enzymolysis	การสลายโดยเอนไซม์	แพทยศาสตร์	
eparterial	เหนือหลอดเลือดแดง	แพทยศาสตร์	
epicanthus	หนังคลุมหัวตา	แพทยศาสตร์	
epicardium; pericardium, cardiac;	เยื่อหุ้มหัวใจชั้นใน	แพทยศาสตร์	
epicrisis	วิกฤตการณ์เสริม	แพทยศาสตร์	
epidemicity	ลักษณะเป็นโรคระบาด	แพทยศาสตร์	
epidemiology	วิทยาการระบาด	แพทยศาสตร์	
epidermal; epidermic	-หนังกำพร้า	แพทยศาสตร์	
epidermis	หนังกำพร้า	แพทยศาสตร์	
epidermis	ผิวหนัง	แพทยศาสตร์	
epidermitis	หนังกำพร้าอักเสบ	แพทยศาสตร์	
epididymis	เอพิดิไดมิส [มีความหมายเหมือนกับ parorchis]	แพทยศาสตร์	
epidote	การให้ยาเพิ่มเติม	แพทยศาสตร์	
epidural	เหนือเยื่อดูรา	แพทยศาสตร์	
epidural	เหนือเยื่อหุ้มสมองชั้นนอก	แพทยศาสตร์	
epigastrium	ยอดอก	แพทยศาสตร์	
epigastrium	ใต้ลิ้นปี่	แพทยศาสตร์	
epiglottic; epiglottidean	-ฝากล่องเสียง	แพทยศาสตร์	
epiglottis	ฝากล่องเสียง	แพทยศาสตร์	
epiglottitis	ฝากล่องเสียงอักเสบ	แพทยศาสตร์	
epilation; depilation	การกำจัดขน	แพทยศาสตร์	
epilation; depilation	การถอนขน	แพทยศาสตร์	
epilepsy; sickness, falling	โรคลมชัก	แพทยศาสตร์	
epilepsy; sickness, falling	โรคลมบ้าหมู	แพทยศาสตร์	
epileptic	-โรคลมชัก	แพทยศาสตร์	
epileptic	-โรคลมบ้าหมู	แพทยศาสตร์	
epileptiform	คล้ายโรคลมชัก	แพทยศาสตร์	
epileptiform	คล้ายโรคลมบ้าหมู	แพทยศาสตร์	
epimenorrhagia	การตกระดูบ่อยและมากเกิน	แพทยศาสตร์	
epimenorrhea/epimenorrhoea	ตกระดูบ่อย	แพทยศาสตร์	
epimysium	เยื่อหุ้มมัดกล้ามเนื้อ	แพทยศาสตร์	
epinephrectomy	การตัดต่อมหมวกไตออก	แพทยศาสตร์	
epinephrine; adrenaline	ฮอร์โมนเนื้อในต่อมหมวกไต	แพทยศาสตร์	
epinephritis	ต่อมหมวกไตอักเสบ	แพทยศาสตร์	
epineurium	เยื่อหุ้มเส้นประสาท	แพทยศาสตร์	
epiphora; illacrimation	อาการน้ำตาไหลริน	แพทยศาสตร์	
epiphysis	เอพิไฟซิส	แพทยศาสตร์	
episode; bout	คราว	แพทยศาสตร์	
epistasis	การกดการหลั่ง	แพทยศาสตร์	
epistaxis; nosebleed; rhinorrhagia	การตกเลือดกำเดา	แพทยศาสตร์	
episthotonos	การชักเกร็งหลังแอ่น	แพทยศาสตร์	
epithelial	-เนื้อเยื่อบุผิว	แพทยศาสตร์	
epithelioid	คล้ายเยื่อบุ	แพทยศาสตร์	
epithelium; tissue, epithelial	เนื้อเยื่อบุผิว	แพทยศาสตร์	
epithelium, transitional	เนื้อเยื่อบุผิวชนิดแปรเปลี่ยน	แพทยศาสตร์	
equilibration	การรักษาสมดุล	แพทยศาสตร์	
equilibration	การปรับสมดุล	แพทยศาสตร์	
equilibrium	สมดุล	แพทยศาสตร์	
equilibrium, dynamic	สมดุลพลวัต	แพทยศาสตร์	
ERG (electroretinogram)	อีอาร์จี	แพทยศาสตร์	
ergometer; dynamometer; sthenometer	มาตรกำลังกล้ามเนื้อ	แพทยศาสตร์	
ergonomics	การยศาสตร์	แพทยศาสตร์	
ergonomics	เออร์โกโนมิกส์	แพทยศาสตร์	
erosion	การกร่อน	แพทยศาสตร์	
erosive	-กร่อน	แพทยศาสตร์	
eructation	การเรอ	แพทยศาสตร์	
eruption	การขึ้นผื่น	แพทยศาสตร์	
eruption, drug; rash, drug; rash, medicinal	ผื่นแพ้ยา	แพทยศาสตร์	
eruption, macular	ผื่นดวง	แพทยศาสตร์	
eruption, papular	ผื่นเม็ด	แพทยศาสตร์	
eruption, petechial	ผื่นจุดเลือด	แพทยศาสตร์	
eruption, pustular	ผื่นหนอง	แพทยศาสตร์	
eruption, serum; rash, serum	ผื่นแพ้เซรุ่ม	แพทยศาสตร์	
eruption, squamous	ผื่นเกล็ด	แพทยศาสตร์	
eruptive	-การขึ้นผื่น	แพทยศาสตร์	
erysipelas	โรคไฟลามทุ่ง	แพทยศาสตร์	
erythema	ลักษณะผิวหนังแดง	แพทยศาสตร์	
erythema migrans; rash, wandering	ผื่นย้ายที่	แพทยศาสตร์	
erythrocyte; corpuscle, red blood	เม็ดเลือดแดง	แพทยศาสตร์	
erythrocytic	-เม็ดเลือดแดง	แพทยศาสตร์	
erythrocytolysis; erythrolysis	การสลายของเม็ดเลือดแดง	แพทยศาสตร์	
erythrocytometer	มาตรนับเม็ดเลือด	แพทยศาสตร์	
erythrocytometry	การนับเม็ดเลือดแดง	แพทยศาสตร์	
erythrocytopoiesis; erythropoiesis	การสร้างเม็ดเลือดแดง	แพทยศาสตร์	
erythrocyturia	ปัสสาวะมีเม็ดเลือดแดง	แพทยศาสตร์	
erythrolysis; erythrocytolysis	การสลายของเม็ดเลือดแดง	แพทยศาสตร์	
erythropenia	เม็ดเลือดแดงน้อย	แพทยศาสตร์	
erythropoiesis; erythrocytopoiesis	การสร้างเม็ดเลือดแดง	แพทยศาสตร์	
eschar	หนังตายล่อน	แพทยศาสตร์	
eso-	ภายใน	แพทยศาสตร์	
eso-	เข้าใน	แพทยศาสตร์	
esogastritis	เยื่อบุกระเพาะอาหารอักเสบ	แพทยศาสตร์	
esophag-/oesophag-	หลอดอาหาร [ศัพท์ที่ขึ้นต้นด้วย esophag- ดูที่	แพทยศาสตร์	
esophageal	ดู oesophageal	แพทยศาสตร์	
esophagus	ดู oesophagus	แพทยศาสตร์	
esophoria; strabismus, latent convergent	ตาเหล่แฝงเข้าใน	แพทยศาสตร์	
esotropia; strabismus, manifest convergent	ตาเหล่ปรากฏเข้าใน	แพทยศาสตร์	
essential	จำเป็น	แพทยศาสตร์	
EST (therapy, electric shock);	ดู ECT (therapy	แพทยศาสตร์	
esthesia/aesthesia; perception	ความรู้สึก	แพทยศาสตร์	
esthesia/aesthesia; perception	การรับรู้	แพทยศาสตร์	
esthesia/aesthesia; perception	การกำหนดรู้ [มีความหมาย	แพทยศาสตร์	
estrogen/oestrogen	เอสโทรเจน	แพทยศาสตร์	
etiology; aetiology	สมุฏฐานวิทยา	แพทยศาสตร์	
